date,regime,scalar,risk_score,vol_percentile,hill_alpha,hurst,threshold_median,threshold_75,tail_state,persistence_state,turnover,data_hash,param_hash,version,w_XLK,w_XLF,w_XLE,w_XLV,w_XLP,w_XLU,w_XLI,w_TLT,w_IEF,w_GLD
2022-06-30,CRISIS,0.2,0.7821,0.9171,2.9745,0.391,0.5254,0.6892,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-07-31,CRISIS,0.2,0.7692,0.909,2.9745,0.4352,0.526,0.6919,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-08-31,HIGH,0.5,0.7196,0.8674,3.1855,0.512,0.5273,0.6957,STABLE,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-09-30,CRISIS,0.2,0.7176,0.8235,2.8316,0.5303,0.5286,0.6992,WORSENING,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-10-31,HIGH,0.5,0.7427,0.8773,2.9549,0.4953,0.5294,0.7001,STABLE,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-11-30,HIGH,0.5,0.73,0.8982,3.5212,0.4473,0.5301,0.7011,STABLE,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2022-12-31,HIGH,0.5,0.7136,0.8743,3.4525,0.4867,0.5321,0.7037,STABLE,NEUTRAL,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2023-01-31,MID,0.8,0.6751,0.7984,3.5212,0.4727,0.5341,0.7018,STABLE,CHOPPY,1.9999999999999998,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.06635800506497493,0.09311219945450057,0.3999999999999999,0.10428591337021666,0.11396598450974452,0.11847075646998119,0.1038071411305821,0.0,0.0,0.0
2023-02-28,MID,0.8,0.609,0.6863,3.5212,0.5227,0.5405,0.7015,STABLE,PERSISTENT,2.498001805406602e-16,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.06635800506497494,0.09311219945450058,0.4,0.10428591337021668,0.11396598450974454,0.11847075646998122,0.10380714113058213,0.0,0.0,0.0
2023-03-31,MID,0.8,0.5922,0.63,3.3627,0.5062,0.5468,0.7011,STABLE,NEUTRAL,0.09812214081755696,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.06272531068847,0.08801487678768484,0.37810244974695695,0.09857689829844464,0.1077270448273954,0.1119852081116876,0.15286821153936053,0.0,0.0,0.0
2023-04-30,MID,0.8,0.5982,0.5944,2.9005,0.529,0.5471,0.7008,WORSENING,PERSISTENT,0.17602975357536976,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.06877887488726854,0.0,0.41459278240762776,0.1080904674751974,0.11812368654429899,0.12279280139706494,0.16762138728854242,0.0,0.0,0.0
2023-05-31,LOW,1.0,0.5305,0.5325,3.449,0.5486,0.5468,0.7005,STABLE,PERSISTENT,0.46565318454918037,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.30160546716185876,0.0,0.25499271418658803,0.10612975634742532,0.11598097745930022,0.056710272058238115,0.16458081278658968,0.0,0.0,0.0
2023-06-30,LOW,1.0,0.4631,0.3452,3.15,0.4996,0.5405,0.7001,STABLE,NEUTRAL,0.36158295056384615,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.4044068548501143,0.07310506895598233,0.0742012389046649,0.10729900242617806,0.11725875579189399,0.057335056901915975,0.16639402216925048,0.0,0.0,0.0
2023-07-31,LOW,1.0,0.4049,0.2172,3.15,0.4711,0.5341,0.6998,STABLE,CHOPPY,0.23827949290613043,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.36880605801139316,0.06666947401843551,0.12897498615127775,0.0978532426905089,0.10693621775268188,0.0,0.23076002137570287,0.0,0.0,0.0
2023-08-31,LOW,1.0,0.3794,0.2156,3.5046,0.4979,0.5323,0.6995,STABLE,NEUTRAL,0.2550273812989632,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.35395921843323974,0.06398559460807886,0.2564886768007593,0.09391401402311207,0.10263134033654274,0.0,0.12902115579826728,0.0,0.0,0.0
2023-09-30,LOW,1.0,0.382,0.2378,3.9908,0.4361,0.5305,0.6992,STABLE,CHOPPY,0.1321510022304385,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.28788371731802054,0.07052988770615658,0.28272172327947975,0.10351931405273196,0.1131282275863191,0.0,0.14221713005729217,0.0,0.0,0.0
2023-10-31,LOW,1.0,0.4393,0.3869,4.461,0.4434,0.5303,0.698,STABLE,CHOPPY,0.29452283507444976,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.38639934122395464,0.068131755365646,0.1500604279490641,0.09999948688482826,0.1092816815329683,0.048745793631290696,0.13738151341224794,0.0,0.0,0.0
2023-11-30,LOW,1.0,0.4111,0.4226,5.7368,0.5241,0.5301,0.6969,STABLE,PERSISTENT,0.11072275697016926,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.411567718929052,0.07256956249886262,0.09469904946397954,0.10651301987445763,0.11639981643547002,0.051920883272388134,0.14632994952579015,0.0,0.0,0.0
2023-12-31,LOW,1.0,0.3576,0.3641,7.0724,0.5465,0.5294,0.6957,STABLE,PERSISTENT,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.411567718929052,0.07256956249886262,0.09469904946397954,0.10651301987445763,0.11639981643547002,0.051920883272388134,0.14632994952579015,0.0,0.0,0.0
2024-01-31,LOW,1.0,0.2928,0.2168,6.9245,0.5112,0.5286,0.6945,STABLE,NEUTRAL,0.11112837095627373,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.38690988568712814,0.12813374797699956,0.08902544275855657,0.1001316149163811,0.10942607400852536,0.04881020081936359,0.13756303383304588,0.0,0.0,0.0
2024-02-29,LOW,1.0,0.2881,0.2263,8.2264,0.4898,0.5273,0.6932,STABLE,NEUTRAL,4.371503159461554e-16,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.386909885687128,0.1281337479769995,0.08902544275855653,0.10013161491638106,0.1094260740085253,0.04881020081936357,0.13756303383304583,0.0,0.0,0.0
2024-03-31,LOW,1.0,0.2627,0.2344,10.7437,0.5518,0.526,0.6919,STABLE,PERSISTENT,1.5959455978986625e-16,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.38690988568712803,0.12813374797699953,0.08902544275855655,0.10013161491638108,0.10942607400852532,0.048810200819363575,0.13756303383304586,0.0,0.0,0.0
2024-04-30,LOW,1.0,0.3617,0.4054,11.4083,0.4678,0.5254,0.6906,STABLE,CHOPPY,0.2345090927311532,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.322461010548712,0.2453882943425761,0.0888473988961501,0.09993135958581162,0.05737143374088391,0.048712584268303195,0.13728791861756293,0.0,0.0,0.0
2024-05-31,LOW,1.0,0.2922,0.2739,10.9469,0.4977,0.5248,0.6893,STABLE,NEUTRAL,0.222419931183785,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2982307370359686,0.226949396943388,0.1390464851460172,0.0924223457948288,0.0,0.045052237120209,0.19829879795958838,0.0,0.0,0.0
2024-06-30,LOW,1.0,0.2498,0.2074,10.9469,0.5435,0.5241,0.6892,STABLE,PERSISTENT,0.10192065256638994,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2785710464452898,0.2779097232265831,0.12988039146009903,0.0863297654657532,0.0,0.04208234524721141,0.18522672815506366,0.0,0.0,0.0
2024-07-31,LOW,1.0,0.2668,0.2222,8.9047,0.5587,0.5235,0.6891,WORSENING,PERSISTENT,0.2663138071834372,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.14813447801098728,0.4110666268183016,0.12908376716291467,0.08580025991093376,0.0,0.0418242322377759,0.18409063585908675,0.0,0.0,0.0
2024-08-31,LOW,1.0,0.5125,0.5522,4.6521,0.4629,0.5218,0.689,WORSENING,CHOPPY,0.5117013276992648,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.23311239197288475,0.351947107436042,0.0,0.13674456044531974,0.0,0.16175268159112494,0.11644325855462857,0.0,0.0,0.0
2024-09-30,MID,0.8,0.5531,0.6298,3.9875,0.5615,0.5235,0.6889,WORSENING,PERSISTENT,0.6511537127963378,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.28602931913684115,0.10939647861441329,0.0,0.05371833286877967,0.10995679758130115,0.2317651857546006,0.20913388604406424,0.0,0.0,0.0
2024-10-31,MID,0.8,0.5388,0.538,3.5433,0.4974,0.5241,0.6881,WORSENING,NEUTRAL,0.6101801492433866,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.12662559354753603,0.41448655323610656,0.0,0.05304702943435751,0.10858269730840736,0.17371064317292345,0.12354748330066916,0.0,0.0,0.0
2024-11-30,LOW,1.0,0.4788,0.3871,3.5433,0.4203,0.5235,0.6872,WORSENING,CHOPPY,0.25794999770215615,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.18103646612392088,0.2860863848712269,0.0,0.052956097794576704,0.10839656807886597,0.1734128735560472,0.19811160957536236,0.0,0.0,0.0
2024-12-31,MID,0.8,0.53,0.4267,2.8851,0.4563,0.5241,0.6863,WORSENING,CHOPPY,0.13090807586007458,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.17761327649884837,0.35154042280126413,0.0,0.0,0.10634691468479758,0.1701338372252964,0.19436554878979342,0.0,0.0,0.0
2025-01-31,MID,0.8,0.5755,0.5251,2.9053,0.4679,0.5248,0.6854,WORSENING,CHOPPY,0.24139485171462535,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0785959957891777,0.3398556184072035,0.0524209378775854,0.0,0.10281206402352323,0.23841032520502373,0.18790505869748642,0.0,0.0,0.0
2025-02-28,LOW,1.0,0.5231,0.5028,3.6018,0.4743,0.5241,0.6837,STABLE,CHOPPY,0.22678619249623527,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.07828870487286281,0.3385268669441488,0.0522159849677998,0.05455549541752887,0.10241009426609746,0.29724792603561256,0.07675492749594981,0.0,0.0,0.0
2025-03-31,MID,0.8,0.5733,0.6509,4.0508,0.5012,0.5248,0.682,STABLE,NEUTRAL,0.296991697141734,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.08297478541174065,0.19003101837328173,0.055341446186928496,0.057820991325017536,0.10853999449250104,0.4239425625777707,0.08134920163275988,0.0,0.0,0.0
2025-04-30,CRISIS,0.2,0.877,0.9414,2.3529,0.2434,0.5254,0.6863,WORSENING,CHOPPY,2.0000000000000004,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2025-05-31,CRISIS,0.2,0.8594,0.9429,2.3529,0.3351,0.526,0.6889,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2025-06-30,CRISIS,0.2,0.825,0.9302,2.3529,0.4753,0.5273,0.6892,WORSENING,CHOPPY,0.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2
2025-07-31,MID,0.8,0.5543,0.3322,2.2713,0.3796,0.5286,0.6891,STABLE,CHOPPY,2.0,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.15490259359603312,0.1683314797950202,0.0,0.0,0.08222637021079764,0.2926490348378488,0.3018905215603003,0.0,0.0,0.0
2025-08-31,LOW,1.0,0.4806,0.1446,1.9985,0.4584,0.5273,0.689,WORSENING,CHOPPY,0.4189103665368306,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2974379575592932,0.2348717431638609,0.0,0.0,0.08260592614711215,0.13377466490691714,0.2513097082228166,0.0,0.0,0.0
2025-09-30,LOW,1.0,0.4615,0.103,2.0053,0.4459,0.526,0.6889,WORSENING,CHOPPY,0.12828754581637392,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.23329418465110624,0.23565177148302097,0.06181050675326953,0.0,0.08288026720175422,0.13421894153895433,0.2521443283718947,0.0,0.0,0.0
2025-10-31,LOW,1.0,0.5186,0.2013,1.8941,0.4104,0.5254,0.6881,WORSENING,CHOPPY,0.3571707440310803,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.4118665287355402,0.1399466666692351,0.0618123035184208,0.0,0.0,0.1342228431396605,0.2521516579371435,0.0,0.0,0.0
2025-11-30,MID,0.8,0.6268,0.4076,1.8826,0.3851,0.526,0.6872,STABLE,CHOPPY,0.47348173844610203,d3222555be043bbd,e40a34410cee0e70,1.2.0,0.2911139005541952,0.23418995436070236,0.061889613189806736,0.0,0.0,0.2766431149998583,0.1361634168954374,0.0,0.0,0.0
